Questões,Categoria,id_pergunta
"Compare a estabilidade estrutural de diferentes tipos de pontes (por exemplo, ponte em arco, ponte estaiada, ponte pênsil) sob diferentes condições de carga e configurações geográficas.",BT4,7766
Crie um novo esquema de criptografia de dados que garanta segurança e eficiência em ambientes de armazenamento em nuvem.,BT6,7767
"Avalie a eficácia de diferentes estratégias de tratamento de erros no desenvolvimento de software, como tratamento de exceções versus códigos de erro.",BT4,7768
Critique a capacidade de generalização de um modelo de aprendizado profundo treinado em conjuntos de dados tendenciosos.,BT5,7769
Analisar as implicações éticas do uso da tecnologia de reconhecimento facial para vigilância em espaços públicos.,BT3,7770
Debata as considerações éticas do uso da análise de tráfego de rede para criação de perfil de usuário e publicidade direcionada em redes de telecomunicações.,BT5,7771
"Um provedor de telecomunicações está avaliando o desempenho de sistemas de comunicação sem fio para conectividade rural. Analise criticamente a cobertura, largura de banda e confiabilidade de redes sem fio, incluindo 4G LTE e banda larga via satélite. Proponha técnicas de otimização de rede e estratégias de implantação de banda larga rural para eliminar a exclusão digital e melhorar o acesso à internet em áreas carentes.",BT5,7772
Julgue a eficácia das técnicas de aumento de dados na melhoria da robustez do modelo.,BT5,7773
"Compare os vários tipos de algoritmos de classificação (por exemplo, classificação por bolhas, classificação por mesclagem, classificação rápida) em termos de complexidade de tempo e adequação para diferentes conjuntos de dados.",BT2,7774
Resolva um cenário hipotético envolvendo uma violação de dados em uma instituição financeira e proponha um plano abrangente de resposta a incidentes.,BT3,7775
Identificar as características de uma ponte treliçada na engenharia de pontes?,BT1,7776
Avaliar a confiabilidade dos modelos de previsão de inundações na previsão de eventos de inundações fluviais e urbanas.,BT5,7777
Compare e contraste diferentes métodos de autenticação segura em aplicativos da web e analise suas vulnerabilidades.,BT3,7778
Analisar os potenciais impactos ambientais do uso de motores de combustão interna versus motores elétricos em sistemas de propulsão automotiva.,BT3,7779
"Compare os recursos e a escalabilidade de diferentes métodos de replicação de banco de dados (por exemplo, mestre-escravo, mestre-mestre) para obter alta disponibilidade e recuperação de desastres.",BT4,7780
Julgue a imparcialidade dos algoritmos baseados em IA na previsão de sentenças judiciais e liberdade condicional.,BT5,7781
Propor e justificar estratégias para otimizar a eficiência de usinas solares térmicas e avaliar seu impacto na produção de energia.,BT3,7782
Compare e contraste diferentes algoritmos de agrupamento e analise sua eficácia no agrupamento de pontos de dados semelhantes.,BT3,7783
Discuta as considerações éticas do uso da tecnologia de inspeção profunda de pacotes (DPI) para análise de tráfego de rede e filtragem de conteúdo.,BT5,7784
Crie um sistema para coletar energia de vibrações ambientais em infraestruturas como pontes e edifícios para alimentar dispositivos de sensoriamento remoto.,BT6,7785
"Compare os recursos e o desempenho de diferentes soluções de prevenção contra perda de dados (DLP) (por exemplo, inspeção de conteúdo, análise contextual, criptografia) na prevenção de vazamentos de dados confidenciais.",BT4,7786
"Como engenheiro mecânico, você está projetando um quadro de bicicleta leve para corridas competitivas. Descreva como você aplicaria análise de elementos finitos (FEA) e critérios de seleção de materiais para otimizar a geometria do quadro e garantir a integridade estrutural sob condições de carga dinâmica.",BT3,7787
Resolver um problema complexo de otimização envolvendo projeto estrutural e avaliar a confiabilidade do projeto otimizado.,BT3,7788
Examine a finalidade de um extensômetro na análise experimental de tensões?,BT1,7789
Examine a finalidade de um portal cativo em redes Wi-Fi de convidados?,BT1,7790
"Avalie a escalabilidade de diferentes plataformas de orquestração de contêineres (por exemplo, Kubernetes, Docker Swarm, Apache Mesos) no gerenciamento de aplicativos em contêineres em escala.",BT4,7791
Analisar criticamente o desempenho de diferentes algoritmos de aprendizado de máquina para tarefas de classificação de imagens.,BT3,7792
"Avalie o impacto de diferentes técnicas de otimização de hiperparâmetros (por exemplo, busca em grade, busca aleatória, otimização bayesiana) na melhoria da generalização do modelo.",BT4,7793
"Compare a eficiência de diferentes técnicas de incorporação de texto (por exemplo, Word2Vec, GloVe, BERT) na captura de relacionamentos semânticos em dados textuais.",BT4,7794
Lembra das características de um ataque DDoS (Distributed Denial of Service)?,BT1,7795
"Explique o conceito de viés em algoritmos de aprendizado de máquina, discutindo suas fontes e implicações para a imparcialidade e inclusão do modelo.",BT2,7796
Reproduzir os passos para calcular a capacidade de suporte de uma fundação de estacas?,BT1,7797
"Comparar os princípios das técnicas de modulação analógica e digital, discutindo suas vantagens e aplicações em sistemas de comunicação.",BT2,7798
Avaliar a eficácia do uso de Sistemas de Informação Geográfica (SIG) para análise espacial no planejamento urbano.,BT3,7799
"Compare os recursos e o desempenho de diferentes técnicas de modulação-demodulação (por exemplo, AM, FM, PM) em sistemas de comunicação analógicos.",BT4,7800
Examine a sintaxe de um modelo de função em C++?,BT1,7801
Avalie os riscos e benefícios potenciais do uso de fontes de energia renováveis para abastecer usinas de dessalinização.,BT3,7802
"Compare a interpretabilidade de árvores de decisão e modelos de conjunto (por exemplo, florestas aleatórias, aumento de gradiente) na modelagem de relacionamentos complexos em dados.",BT4,7803
"Um fabricante de eletrônicos está avaliando a confiabilidade de dispositivos semicondutores para aplicações aeroespaciais. Avalie os modos de falha e mecanismos de componentes eletrônicos, incluindo circuitos integrados (ICs) e microprocessadores. Recomende métodos de teste de confiabilidade e padrões de qualificação para garantir a qualidade e durabilidade de sistemas eletrônicos em ambientes operacionais severos.",BT5,7804
Examine a diferença entre vinculação estática e dinâmica no desenvolvimento de software?,BT1,7805
"Planeje uma estrutura de aprendizado federado para treinamento colaborativo de modelos de aprendizado de máquina em diversas instituições de saúde, preservando a privacidade do paciente.",BT6,7806
"Compare os diferentes tipos de esquemas de modulação digital (por exemplo, ASK, FSK, PSK) em termos de eficiência energética e complexidade.",BT2,7807
Crie um sistema para detectar e mitigar automaticamente ataques de phishing em comunicações por e-mail usando aprendizado de máquina e processamento de linguagem natural.,BT6,7808
Crie uma nova arquitetura de aprendizado profundo para gerar imagens sintéticas realistas que podem ser usadas para aumento de dados em tarefas de visão computacional.,BT6,7809
"Você tem a tarefa de projetar um sistema de comunicação sem fio inovador para um projeto de cidade inteligente para fornecer conectividade perfeita a dispositivos IoT, veículos autônomos e infraestrutura urbana. Crie uma arquitetura de comunicação que aproveite tecnologias emergentes como 5G, mmWave e edge computing para garantir baixa latência, alta confiabilidade e escalabilidade para diversas aplicações urbanas.",BT6,7810
"Compare os vários tipos de protocolos de rede (por exemplo, TCP, UDP, ICMP) em termos de suas características e casos de uso.",BT2,7811
"Explique o conceito do modelo de segurança de confiança zero, discutindo seus princípios e benefícios em arquiteturas de rede modernas.",BT2,7812
Identificar os problemas potenciais causados por vazamentos de memória no desenvolvimento de software?,BT1,7813
Debata as implicações éticas do uso de algoritmos de inteligência artificial para sistemas de armas autônomos em operações militares.,BT5,7814
Analise os riscos e benefícios potenciais do uso da tecnologia de reconhecimento facial para fins de vigilância e aplicação da lei.,BT3,7815
Suponha que você esteja implementando um esquema de multiplexação para transmitir múltiplos sinais por um único canal de comunicação. Descreva os princípios de multiplexação por divisão de tempo (TDM) e multiplexação por divisão de frequência (FDM) que você utilizaria para alocar largura de banda de forma eficiente.,BT2,7816
Avaliar a viabilidade do uso de técnicas de construção modular pré-fabricada para desenvolvimento rápido de moradias.,BT5,7817
